Model,Prediction Count - Class 1,Prediction Count - Class 0,Class 0 - precision,Class 0 - recall,Class 0 - f1-score,Class 0 - support,Class 1 - precision,Class 1 - recall,Class 1 - f1-score,Class 1 - support,accuracy,macro avg - precision,macro avg - recall,macro avg - f1-score,macro avg - support,weighted avg - precision,weighted avg - recall,weighted avg - f1-score,weighted avg - support
distilroberta-base-10-epochs,575,125,0.64,0.37383177570093457,0.471976401179941,214.0,0.7669565217391304,0.9074074074074074,0.8312912346842601,486.0,0.7442857142857143,0.7034782608695652,0.640619591554171,0.6516338179321006,700.0,0.728144099378882,0.7442857142857143,0.7214435570129397,700.0
