Model,Prediction Count - Class 1,Prediction Count - Class 0,Class 0 - precision,Class 0 - recall,Class 0 - f1-score,Class 0 - support,Class 1 - precision,Class 1 - recall,Class 1 - f1-score,Class 1 - support,accuracy,macro avg - precision,macro avg - recall,macro avg - f1-score,macro avg - support,weighted avg - precision,weighted avg - recall,weighted avg - f1-score,weighted avg - support
Finbert_Sentiment-5-epochs,585,115,0.591304347826087,0.3177570093457944,0.4133738601823708,214.0,0.7504273504273504,0.9032921810699589,0.8197945845004668,486.0,0.7242857142857143,0.6708658491267188,0.6105245952078766,0.6165842223414189,700.0,0.7017811753463927,0.7242857142857143,0.6955459630660774,700.0
