Model,Prediction Count - Class 1,Prediction Count - Class 0,Class 0 - precision,Class 0 - recall,Class 0 - f1-score,Class 0 - support,Class 1 - precision,Class 1 - recall,Class 1 - f1-score,Class 1 - support,accuracy,macro avg - precision,macro avg - recall,macro avg - f1-score,macro avg - support,weighted avg - precision,weighted avg - recall,weighted avg - f1-score,weighted avg - support
distilbert-base-uncased-10-epochs,565,135,0.6592592592592592,0.4158878504672897,0.5100286532951288,214.0,0.7787610619469026,0.9053497942386831,0.8372978116079924,486.0,0.7557142857142857,0.719010160603081,0.6606188223529864,0.6736632324515606,700.0,0.7422276536966802,0.7557142857142857,0.7372469546380598,700.0
