Model,Prediction Count - Class 1,Prediction Count - Class 0,Class 0 - precision,Class 0 - recall,Class 0 - f1-score,Class 0 - support,Class 1 - precision,Class 1 - recall,Class 1 - f1-score,Class 1 - support,accuracy,macro avg - precision,macro avg - recall,macro avg - f1-score,macro avg - support,weighted avg - precision,weighted avg - recall,weighted avg - f1-score,weighted avg - support
Finbert-5-epochs,553,147,0.6258503401360545,0.42990654205607476,0.5096952908587257,214.0,0.779385171790235,0.8868312757201646,0.8296438883541866,486.0,0.7471428571428571,0.7026177559631448,0.6583689088881197,0.6696695896064562,700.0,0.7324473803988141,0.7471428571428571,0.7318310314055743,700.0
