Model,Prediction Count - Class 1,Prediction Count - Class 0,Class 0 - precision,Class 0 - recall,Class 0 - f1-score,Class 0 - support,Class 1 - precision,Class 1 - recall,Class 1 - f1-score,Class 1 - support,accuracy,macro avg - precision,macro avg - recall,macro avg - f1-score,macro avg - support,weighted avg - precision,weighted avg - recall,weighted avg - f1-score,weighted avg - support
Finbert_sentiment-10-epochs,523,177,0.5819209039548022,0.48130841121495327,0.5268542199488492,214.0,0.7877629063097514,0.8477366255144033,0.8166501486620417,486.0,0.7357142857142858,0.6848419051322768,0.6645225183646783,0.6717521843054455,700.0,0.7248340655898099,0.7357142857142858,0.72805539331258,700.0
